Iters,Variance
0,0
40,0.130219288426647
80,0.121480522821835
120,0.0985170628666967
160,0.0813716018246127
200,0.0690122030642107
240,0.0598365934631212
280,0.0528023228234675
320,0.0472567265791257
360,0.0427756350228028
400,0.0390838934993024
440,0.0359953803702303
480,0.0333698383616894
520,0.0311120816210044
560,0.0291501497803359
600,0.0274293417364187
640,0.0259098284380358
680,0.0245596801293615
720,0.0233516150652472
760,0.0222641548047138
800,0.0212803368924543
840,0.0203852409459424
880,0.0195678299332935
920,0.0188183561711273
960,0.0181285880818679
1000,0.0174914597704359
1040,0.0169014065594665
1080,0.0163534823869496
1120,0.0158431624446005
1160,0.0153669069412217
1200,0.0149215878165718
1240,0.0145050297854879
1280,0.0141138109133295
1320,0.0137451902006741
1360,0.0133983049184281
1400,0.0130707731708578
1440,0.0127613444410406
1480,0.0124685414390187
1520,0.012190740175062
1560,0.0119270271183582
1600,0.0116769998094247
1640,0.0114391189391066
1680,0.0112120959122094
1720,0.0109959486010499
1760,0.0107901070157797
1800,0.0105932016461032
1840,0.010404360040769
1880,0.0102235318630385
1920,0.0100502179247631
1960,0.00988365164563
2000,0.009723897239689
2040,0.00957038294447516
2080,0.00942282118182947
2120,0.00928080359258922
2160,0.00914381562705775
2200,0.00901203084540155
2240,0.00888509582436716
2280,0.0087626560309523
2320,0.00864406834750459
2360,0.00852961801737986
2400,0.00841890556456084
2440,0.00831181476356685
2480,0.00820823652987279
2520,0.00810797734039795
2560,0.00801119303437488
2600,0.00791756249709762
2640,0.00782714079928322
2680,0.00773981630871399
2720,0.00765522301092738
2760,0.00757313276387686
2800,0.00749345757719741
2840,0.00741625876530188
2880,0.00734098535733234
2920,0.00726788994942403
2960,0.00719683515262374
3000,0.00712753288923238
3040,0.00706003880012767
3080,0.00699464907170754
3120,0.00693107284232872
3160,0.00686918442404485
3200,0.006809054659292
3240,0.00675037068436799
3280,0.00669310770503223
3320,0.00663739469529362
3360,0.0065831234654825
3400,0.00653011845550406
3440,0.00647836078539117
3480,0.00642801312014306
3520,0.00637895000509095
3560,0.00633105079686091
3600,0.00628426980240736
3640,0.00623868156194425
3680,0.0061940531311817
3720,0.00615039392364694
3760,0.00610759008024146
3800,0.0060657440750526
3840,0.00602459640094307
3880,0.00598433729566295
3920,0.00594511872718891
3960,0.00590689999016827
4000,0.00586965127404675
4040,0.00583323519630866
4080,0.00579779028483188
4120,0.00576324993150368
4160,0.00572938505291781
4200,0.00569618440542662
4240,0.00566358354029453
4280,0.00563161572318544
4320,0.00559979259074658
4360,0.00556860756488046
4400,0.00553804291006088
4440,0.00550799716389345
4480,0.00547867562650232
4520,0.00545005567782017
4560,0.00542198808390516
4600,0.00539452456353419
4640,0.00536735274091829
4680,0.00534045713194729
4720,0.00531424604848648
4760,0.00528853152710112
4800,0.00526338340343508
4840,0.00523891597464805
4880,0.00521511889242051
4920,0.00519179985786044
4960,0.00516900839562064
5000,0.0051467377274955
5040,0.00512488213978344
5080,0.00510331923903869
5120,0.00508198238303572
5160,0.00506093449571551
5200,0.00504007801196058
5240,0.00501958350220875
5280,0.00499957448189589
5320,0.00498004419365079
5360,0.00496083237579416
5400,0.00494192892870191
5440,0.00492333702597333
5480,0.00490501712587756
5520,0.0048870645290513
5560,0.00486947152919013
5600,0.00485231894077155
5640,0.00483544008915351
5680,0.0048190681066976
5720,0.00480300264416749
5760,0.00478711571858663
5800,0.00477143589656021
5840,0.00475579318168921
5880,0.00474040606089994
5920,0.00472546678929985
5960,0.0047108709638593
6000,0.00469650711994156
6040,0.00468254513840329
6080,0.00466898647138331
6120,0.00465568506069813
6160,0.00464279497228479
6200,0.00463003146747608
6240,0.00461730991762767
6280,0.00460456304665331
6320,0.0045918905265811
6360,0.00457936139603027
6400,0.00456709704933772
6440,0.00455507855058625
6480,0.00454328884826121
6520,0.00453161309338183
6560,0.00451988613720886
6600,0.0045081900821477
6640,0.00449676395474013
6680,0.00448546466344067
6720,0.00447431489437799
6760,0.00446316279960322
6800,0.0044520200139386
6840,0.00444112900329489
6880,0.00443041227398247
6920,0.00441994356199166
6960,0.00440979142737241
7000,0.00439988783674634
7040,0.00439025123792041
7080,0.00438062048287895
7120,0.00437124114516086
7160,0.00436192978521114
7200,0.00435286793596978
7240,0.00434397980802886
7280,0.00433520441447414
7320,0.00432661713565305
7360,0.004318185106605
7400,0.00430996380261752
7440,0.00430174630105911
7480,0.00429367505026334
7520,0.00428570549469889
7560,0.0042779372712264
7600,0.0042703248338827
7640,0.00426293683714072
7680,0.00425573645635909
7720,0.00424884760787948
7760,0.00424192989925618
7800,0.00423508299681298
7840,0.00422819980143954
7880,0.0042213664678885
7920,0.00421455749270418
7960,0.00420791493303555
8000,0.00420130758447689
8040,0.00419466613732722
8080,0.00418823271445537
8120,0.00418206062273269
8160,0.00417602521621143
8200,0.00417003168638567
8240,0.004164028459843
8280,0.00415815408356646
8320,0.00415246986765344
8360,0.0041469427378395
8400,0.00414142052582344
8440,0.00413603018826167
8480,0.00413097139498392
8520,0.0041259707202365
8560,0.00412124913166225
8600,0.00411662909521725
8640,0.00411201569964719
8680,0.00410758180716603
8720,0.00410326114633632
8760,0.00409908255579733
8800,0.00409503076908929
8840,0.00409123259064151
8880,0.00408725100254699
8920,0.00408329483134004
8960,0.0040795399448947
9000,0.00407586747527216
9040,0.00407215013326126
9080,0.00406853137168205
9120,0.00406509123930863
9160,0.00406187851260972
9200,0.00405867744068068
9240,0.00405551659853954
9280,0.00405252467583548
9320,0.00404949092550652
9360,0.0040466457392345
9400,0.00404366743121663
9440,0.00404085421145766
9480,0.00403818251279912
9520,0.00403575447189523
9560,0.00403347136141568
9600,0.0040314276501477
9640,0.00402940741805951
9680,0.00402741916518952
9720,0.00402563822732661
9760,0.00402394360202346
9800,0.00402218085805615
9840,0.00402047354560037
9880,0.00401873722322064
9920,0.00401688618834105
9960,0.00401516211519277
10000,0.00401352780016989
10040,0.00401204526993909
10080,0.00401060848897527
10120,0.00400920564563875
10160,0.00400768185136788
10200,0.00400605392537508
10240,0.0040044375010182
10280,0.00400271800858691
10320,0.00400104032293215
10360,0.00399941528921274
10400,0.00399779541850549
10440,0.00399609615876237
10480,0.00399439848062168
10520,0.00399264370624344
10560,0.00399105364494965
10600,0.0039894526976221
10640,0.00398792193766433
10680,0.003986454230351
10720,0.00398501119317241
10760,0.00398367661448671
10800,0.00398232331008595
10840,0.00398113408910536
10880,0.00397993054600717
10920,0.003978633006612
10960,0.00397757388126303
11000,0.00397658316436445
11040,0.0039757108097436
11080,0.00397509844017269
11120,0.0039744005786322
11160,0.0039736719311586
11200,0.00397312189291893
11240,0.00397270112458064
11280,0.00397244153022284
11320,0.00397213750966787
11360,0.00397197789548506
11400,0.00397205096255962
11440,0.00397227248776521
11480,0.0039726634253892
11520,0.00397295721445688
11560,0.00397325978760798
11600,0.00397353521431101
11640,0.00397380012979524
11680,0.00397385154394303
11720,0.00397370799567089
11760,0.00397357830558289
11800,0.0039733537349287
11840,0.00397315149586708
11880,0.00397304064864413
11920,0.00397289596812165
11960,0.00397269575858929
12000,0.00397240022166498
12040,0.00397219649667167
12080,0.00397193079491029
12120,0.00397175024266868
12160,0.0039716992349572
12200,0.00397158667447542
12240,0.00397145073748173
12280,0.00397122626545316
12320,0.00397117530134682
12360,0.00397131930365195
12400,0.00397155602423246
12440,0.0039718972699274
12480,0.00397229228286753
12520,0.00397264231202878
12560,0.00397302923820707
12600,0.00397350549302634
12640,0.00397407649653364
12680,0.00397447600640519
12720,0.00397475483714464
12760,0.00397529446557553
12800,0.00397595633306617
12840,0.00397673226895872
12880,0.00397737944555006
12920,0.00397795175388654
12960,0.00397851327724452
13000,0.00397920845916637
13040,0.00398005746907146
13080,0.00398081106415159
13120,0.00398143483106626
13160,0.00398213220270443
13200,0.00398296097587402
13240,0.00398380864174348
13280,0.00398454966034092
13320,0.00398529662591852
13360,0.00398618747912748
13400,0.00398699469633366
13440,0.00398782285915279
13480,0.00398869247625611
13520,0.00398970794195713
13560,0.0039907444086418
13600,0.0039917436381196
13640,0.0039928917532359
13680,0.003994002287283
13720,0.00399510087412228
13760,0.00399620064585356
13800,0.00399715440719538
13840,0.00399822490734664
13880,0.00399927144495742
13920,0.00400026027725214
13960,0.00400123688813656
14000,0.00400223286372559
14040,0.00400309551863419
14080,0.00400397020120961
14120,0.00400469085139345
14160,0.00400549047898652
14200,0.00400617538581857
14240,0.00400695150539201
14280,0.00400775963810515
14320,0.00400851504282322
14360,0.00400931533456581
14400,0.00401006393367903
14440,0.00401094357820472
14480,0.00401196024603806
14520,0.00401309962741587
14560,0.00401431441277751
14600,0.00401540053144774
14640,0.00401652958416336
14680,0.00401776918765058
14720,0.0040188830759538
14760,0.00401994463648232
14800,0.00402095917966954
14840,0.00402196053216616
14880,0.00402295154693086
14920,0.00402408658840133
14960,0.00402526793531625
15000,0.00402647626740842
15040,0.00402765018525443
15080,0.00402886481348273
15120,0.00403008026649703
15160,0.00403132682418622
15200,0.00403281573190393
15240,0.00403452148585737
15280,0.00403631895570182
15320,0.00403806143415711
15360,0.00403982182789327
15400,0.00404160326727769
15440,0.00404330796791442
15480,0.00404512669762882
15520,0.00404702878216124
15560,0.00404899130272048
15600,0.00405099386131151
15640,0.00405290520668599
15680,0.00405487117718578
15720,0.00405679624494619
15760,0.00405858953384014
15800,0.00406046814887569
15840,0.00406254811504063
15880,0.00406472273972825
15920,0.00406694556058574
15960,0.00406906858109147
16000,0.00407121118381827
16040,0.00407339000884082
16080,0.00407557943851982
16120,0.00407772452748668
16160,0.00407990464152769
16200,0.0040821606860714
16240,0.00408435993864863
16280,0.00408646547821714
16320,0.00408840619995016
16360,0.00409026589647118
16400,0.00409206911692964
16440,0.0040939166391251
16480,0.00409598943479657
16520,0.00409819633892094
16560,0.00410029859609183
16600,0.00410238205342956
16640,0.00410434590748645
16680,0.00410634878004569
16720,0.00410842099719802
16760,0.00411063597070424
16800,0.00411293385948718
16840,0.0041153361373544
16880,0.00411776599619114
16920,0.00412015721970047
16960,0.00412255093578371
17000,0.0041248784216495
17040,0.00412714556692363
17080,0.00412943784585052
17120,0.00413171420395575
17160,0.00413410339959412
17200,0.00413659443433745
17240,0.00413904913567046
17280,0.00414151074451609
17320,0.00414404728248273
17360,0.00414674705176456
17400,0.00414960142265249
17440,0.00415249829521006
17480,0.00415547401904228
17520,0.00415866021199134
17560,0.00416186236925506
17600,0.00416510553451765
17640,0.00416839945196322
17680,0.0041715553643842
17720,0.00417467681813636
