Time,CorrFn
0,0.332745270764833
1,0.0491150508121474
2,0.0255373417857203
3,0.0141390843539801
4,0.0080465516435656
5,0.00463948233556845
6,0.00268915202096038
7,0.00155829079899765
8,0.000897794744361614
9,0.000510400529912359
10,0.000282630395116704
11,0.000148520318204621
12,6.94905416003291e-05
13,2.28960370414465e-05
14,-4.58322443226602e-06
15,-2.07919895833166e-05
16,-3.03537694862858e-05
17,-3.59947353496355e-05
18,-3.93227366548261e-05
19,-4.12861987559965e-05
20,-4.24446209740358e-05
21,-4.31280829741054e-05
22,-4.35313230796937e-05
23,-4.37692338806424e-05
24,-4.39096009533685e-05
25,-4.39924174219052e-05
26,-4.40412791020101e-05
27,-4.4070107480625e-05
28,-4.40871162196053e-05
29,-4.40971513740712e-05
30,-4.41030721146727e-05
31,-4.41065653514418e-05
32,-4.4108626361071e-05
33,-4.41098423567296e-05
34,-4.41105597941605e-05
35,-4.41109830822418e-05
36,-4.4111232822209e-05
37,-4.41113801687893e-05
38,-4.41114671032715e-05
39,-4.4111518394616e-05
40,-4.41115486565092e-05
41,-4.41115665110262e-05
42,-4.41115770451912e-05
43,-4.41115832603486e-05
44,-4.41115869272914e-05
45,-4.41115890907877e-05
46,-4.41115903672506e-05
47,-4.41115911203636e-05
48,-4.41115915647003e-05
49,-4.41115918268589e-05
50,-4.41115919815326e-05
51,-4.41115920727899e-05
52,-4.41115921266319e-05
53,-4.41115921583986e-05
54,-4.41115921771409e-05
55,-4.41115921881988e-05
56,-4.41115921947231e-05
57,-4.41115921985724e-05
58,-4.41115922008435e-05
59,-4.41115922021834e-05
60,-4.4111592202974e-05
61,-4.41115922034404e-05
62,-4.41115922037156e-05
63,-4.4111592203878e-05
64,-4.41115922039737e-05
65,-4.41115922040303e-05
66,-4.41115922040636e-05
67,-4.41115922040834e-05
68,-4.41115922040949e-05
69,-4.41115922041017e-05
70,-4.41115922041058e-05
71,-4.41115922041082e-05
72,-4.41115922041096e-05
73,-4.41115922041104e-05
74,-4.41115922041109e-05
75,-4.41115922041112e-05
76,-4.41115922041113e-05
77,-4.41115922041114e-05
78,-4.41115922041115e-05
79,-4.41115922041115e-05
80,-4.41115922041116e-05
81,-4.41115922041116e-05
82,-4.41115922041116e-05
83,-4.41115922041116e-05
84,-4.41115922041116e-05
85,-4.41115922041116e-05
86,-4.41115922041116e-05
87,-4.41115922041116e-05
88,-4.41115922041116e-05
89,-4.41115922041116e-05
90,-4.41115922041116e-05
91,-4.41115922041116e-05
92,-4.41115922041116e-05
93,-4.41115922041116e-05
94,-4.41115922041116e-05
95,-4.41115922041116e-05
96,-4.41115922041116e-05
97,-4.41115922041116e-05
98,-4.41115922041116e-05
99,-4.41115922041116e-05
100,-4.41115922041116e-05
101,-4.41115922041116e-05
102,-4.41115922041116e-05
103,-4.41115922041116e-05
104,-4.41115922041116e-05
105,-4.41115922041116e-05
106,-4.41115922041116e-05
107,-4.41115922041116e-05
108,-4.41115922041116e-05
109,-4.41115922041116e-05
110,-4.41115922041116e-05
111,-4.41115922041116e-05
112,-4.41115922041116e-05
113,-4.41115922041116e-05
114,-4.41115922041116e-05
115,-4.41115922041116e-05
116,-4.41115922041116e-05
117,-4.41115922041116e-05
118,-4.41115922041116e-05
119,-4.41115922041116e-05
120,-4.41115922041116e-05
121,-4.41115922041116e-05
122,-4.41115922041116e-05
123,-4.41115922041116e-05
124,-4.41115922041116e-05
125,-4.41115922041116e-05
126,-4.41115922041116e-05
127,-4.41115922041116e-05
128,-4.41115922041116e-05
129,-4.41115922041116e-05
130,-4.41115922041116e-05
131,-4.41115922041116e-05
132,-4.41115922041116e-05
133,-4.41115922041116e-05
134,-4.41115922041116e-05
135,-4.41115922041116e-05
136,-4.41115922041116e-05
137,-4.41115922041116e-05
138,-4.41115922041116e-05
139,-4.41115922041116e-05
140,-4.41115922041116e-05
141,-4.41115922041116e-05
142,-4.41115922041116e-05
143,-4.41115922041116e-05
144,-4.41115922041116e-05
145,-4.41115922041116e-05
146,-4.41115922041116e-05
147,-4.41115922041116e-05
148,-4.41115922041116e-05
149,-4.41115922041116e-05
150,-4.41115922041116e-05
151,-4.41115922041116e-05
152,-4.41115922041116e-05
153,-4.41115922041116e-05
154,-4.41115922041116e-05
155,-4.41115922041116e-05
156,-4.41115922041116e-05
157,-4.41115922041116e-05
158,-4.41115922041116e-05
159,-4.41115922041116e-05
160,-4.41115922041116e-05
161,-4.41115922041116e-05
162,-4.41115922041116e-05
163,-4.41115922041116e-05
164,-4.41115922041116e-05
165,-4.41115922041116e-05
166,-4.41115922041116e-05
167,-4.41115922041116e-05
168,-4.41115922041116e-05
169,-4.41115922041116e-05
170,-4.41115922041116e-05
171,-4.41115922041116e-05
172,-4.41115922041116e-05
173,-4.41115922041116e-05
174,-4.41115922041116e-05
175,-4.41115922041116e-05
176,-4.41115922041116e-05
177,-4.41115922041116e-05
178,-4.41115922041116e-05
179,-4.41115922041116e-05
180,-4.41115922041116e-05
181,-4.41115922041116e-05
182,-4.41115922041116e-05
183,-4.41115922041116e-05
184,-4.41115922041116e-05
185,-4.41115922041116e-05
186,-4.41115922041116e-05
187,-4.41115922041116e-05
188,-4.41115922041116e-05
189,-4.41115922041116e-05
190,-4.41115922041116e-05
191,-4.41115922041116e-05
192,-4.41115922041116e-05
193,-4.41115922041116e-05
194,-4.41115922041116e-05
195,-4.41115922041116e-05
196,-4.41115922041116e-05
197,-4.41115922041116e-05
198,-4.41115922041116e-05
199,-4.41115922041116e-05
200,-4.41115922041116e-05
201,-4.41115922041116e-05
202,-4.41115922041116e-05
203,-4.41115922041116e-05
204,-4.41115922041116e-05
205,-4.41115922041116e-05
206,-4.41115922041116e-05
207,-4.41115922041116e-05
