Iters,Variance
0,0
40,0.193259436029674
80,0.242820757773037
120,0.215644913114568
160,0.185676439713167
200,0.161099726570177
240,0.141629491973337
280,0.126099851201742
320,0.113520460748832
360,0.103163632818095
400,0.0945072832686959
440,0.0871745603829134
480,0.0808887679592102
520,0.0754440770451026
560,0.0706848878895299
600,0.0664902274141436
640,0.0627663190096162
680,0.0594383025704557
720,0.0564468995064982
760,0.0537436206930327
800,0.0512887191290979
840,0.0490497561785568
880,0.0469994282820585
920,0.0451152854169579
960,0.0433779713417794
1000,0.0417707594833924
1040,0.0402796805770135
1080,0.0388925092948402
1120,0.0375988295933092
1160,0.0363894484308382
1200,0.0352564832630062
1240,0.0341928185839157
1280,0.0331924450191706
1320,0.0322498747176111
1360,0.0313602739410135
1400,0.0305193383272737
1440,0.0297231732533607
1480,0.0289682458878146
1520,0.0282513807103652
1560,0.0275697865466226
1600,0.0269209547675315
1640,0.0263026269938161
1680,0.0257127335209623
1720,0.0251493449888467
1760,0.0246106404078289
1800,0.0240951172457103
1840,0.0236012457997453
1880,0.0231277268519551
1920,0.0226733351570203
1960,0.0222369381674136
2000,0.0218174325301418
2040,0.0214138570333242
2080,0.0210253323457845
2120,0.0206510468594537
2160,0.0202902223126732
2200,0.0199421285835656
2240,0.0196061409731504
2280,0.0192816353880484
2320,0.0189680592643206
2360,0.0186648528608797
2400,0.0183714893275444
2440,0.0180874752553342
2480,0.0178123784075628
2520,0.0175457912274608
2560,0.0172873592853028
2600,0.0170366834516544
2640,0.0167934288517338
2680,0.0165572812491421
2720,0.0163279344962235
2760,0.016105110704111
2800,0.0158885132824699
2840,0.0156778978573706
2880,0.0154730191662111
2920,0.0152736460019201
2960,0.0150795391504289
3000,0.0148904754213219
3040,0.0147063153599417
3080,0.0145268237971318
3120,0.0143518424983524
3160,0.0141811889928335
3200,0.0140147135799915
3240,0.0138522621727702
3280,0.0136937201131301
3320,0.0135389349474327
3360,0.0133877622765791
3400,0.0132401081026073
3440,0.013095816467082
3480,0.0129547803485025
3520,0.0128168952384251
3560,0.0126820605129606
3600,0.0125501647560119
3640,0.0124211268712439
3680,0.0122948493656321
3720,0.0121712457816522
3760,0.0120502405136603
3800,0.0119317342230518
3840,0.0118156608022961
3880,0.0117019539570558
3920,0.0115905386576238
3960,0.0114813351784445
4000,0.0113742914709429
4040,0.0112693366075286
4080,0.0111664032680486
4120,0.0110654287168875
4160,0.0109663650660362
4200,0.0108691482363179
4240,0.010773744334956
4280,0.0106801017936534
4320,0.010588160816907
4360,0.010497879853084
4400,0.0104092210886103
4440,0.0103221511712549
4480,0.0102366113689941
4520,0.0101525739661137
4560,0.0100699868539051
4600,0.00998880892716782
4640,0.00990901270084309
4680,0.00983056113981289
4720,0.009753430145098
4760,0.00967758663168949
4800,0.00960298954936414
4840,0.00952961009127373
4880,0.00945740755372004
4920,0.00938636330247368
4960,0.00931644114019102
5000,0.00924762304262153
5040,0.00917988769701211
5080,0.00911320692425271
5120,0.0090475601450128
5160,0.00898292276170196
5200,0.00891927279435002
5240,0.00885658281771816
5280,0.00879484155372522
5320,0.00873402020941782
5360,0.00867410429500084
5400,0.00861506180862807
5440,0.0085568805236889
5480,0.00849954056495382
5520,0.00844301709136777
5560,0.0083872910431884
5600,0.00833235813429386
5640,0.00827819369966788
5680,0.00822477853576199
5720,0.00817210698642684
5760,0.00812015159582885
5800,0.00806891306102583
5840,0.00801836525186891
5880,0.00796849754844228
5920,0.00791929662475844
5960,0.00787074321640961
6000,0.00782283253299289
6040,0.00777555644447146
6080,0.00772889509055777
6120,0.00768283720119163
6160,0.00763737115900115
6200,0.00759248790508045
6240,0.00754817435230327
6280,0.00750442003139635
6320,0.00746121238139943
6360,0.00741854278405588
6400,0.00737640312578753
6440,0.00733477874561296
6480,0.00729367509897693
6520,0.00725306696089527
6560,0.00721294971986744
6600,0.00717331591491026
6640,0.00713415329431583
6680,0.00709545540396397
6720,0.00705721436963431
6760,0.00701942144896061
6800,0.00698207041604304
6840,0.00694515222086388
6880,0.00690866335661748
6920,0.0068725929439175
6960,0.00683692939814769
7000,0.00680167013346422
7040,0.00676681252054083
7080,0.00673235414394222
7120,0.00669827442329216
7160,0.00666457276468119
7200,0.00663124655987264
7240,0.00659827998902245
7280,0.00656567711451081
7320,0.0065334307113951
7360,0.00650153098055239
7400,0.00646997321229541
7440,0.00643875351104957
7480,0.00640787167419186
7520,0.00637731850273876
7560,0.00634708397953085
7600,0.00631716807684751
7640,0.00628756393217652
7680,0.00625826978721982
7720,0.00622927787385438
7760,0.00620058766415854
7800,0.00617218832343144
7840,0.00614408295510641
7880,0.00611626102004046
7920,0.00608871364104868
7960,0.00606144356612066
8000,0.00603444489043422
8040,0.00600771119621338
8080,0.00598124648548012
8120,0.0059550390936378
8160,0.00592908683534396
8200,0.00590338370158577
8240,0.00587792944335097
8280,0.00585271869078798
8320,0.00582775102393378
8360,0.0058030200940187
8400,0.00577852143087501
8440,0.00575425792027697
8480,0.00573022518817599
8520,0.00570641430486511
8560,0.00568282318431234
8600,0.00565944727093519
8640,0.00563628565314658
8680,0.00561333764397025
8720,0.00559059924834845
8760,0.00556806546841742
8800,0.00554573550949776
8840,0.00552360528653437
8880,0.00550167180407026
8920,0.00547993339972692
8960,0.0054583878212161
9000,0.00543703528141891
9040,0.00541586622820434
9080,0.00539488345973806
9120,0.00537408408406968
9160,0.00535346778863905
9200,0.00533303000863671
9240,0.00531277035702479
9280,0.00529267935411451
9320,0.00527276171242839
9360,0.00525301406457488
9400,0.00523343992401199
9440,0.00521403067497312
9480,0.00519478779888182
9520,0.00517570705098611
9560,0.00515678592309918
9600,0.00513801962572776
9640,0.00511941207033048
9680,0.00510095664246828
9720,0.00508265714761934
9760,0.00506450350532475
9800,0.00504649742997002
9840,0.00502863624545069
9880,0.00501092008087108
9920,0.00499334305778118
9960,0.00497590551536346
10000,0.00495860720459766
10040,0.00494144630575596
