Iters,Variance
0,0
10,0.00072372141422301
20,0.000621381538744316
30,0.000492963692918543
40,0.000402592094320981
50,0.000338744921733808
60,0.000291865879892518
70,0.000256169607379127
80,0.00022815000871617
90,0.000205600894168302
100,0.000187076995085877
110,0.000171596305020184
120,0.000158469990474588
130,0.00014720136582532
140,0.000137423640006331
150,0.000128860253769908
160,0.000121298846043805
170,0.000114573707472727
180,0.000108553672022284
190,0.000103133583346332
200,9.8228165801446e-05
210,9.37675469367919e-05
220,8.96939356960207e-05
230,8.59591233025464e-05
240,8.25225789351535e-05
250,7.93499815837221e-05
260,7.64120759683402e-05
270,7.36837721307022e-05
280,7.11434302912177e-05
290,6.87722880176996e-05
300,6.65539977570229e-05
310,6.44742507159213e-05
320,6.25204688636789e-05
330,6.06815510945163e-05
340,5.894766276257e-05
350,5.73100601882035e-05
360,5.57609435429375e-05
370,5.42933329025945e-05
380,5.29009633230406e-05
390,5.15781956190602e-05
400,5.03199401725456e-05
410,4.9121591603853e-05
420,4.79789725420166e-05
430,4.68882850495144e-05
440,4.58460685132632e-05
450,4.48491630198036e-05
460,4.38946773993362e-05
470,4.29799612589438e-05
480,4.21025804359922e-05
490,4.12602953936533e-05
500,4.04510421552789e-05
510,3.96729154363792e-05
520,3.89241536842494e-05
530,3.8203125778337e-05
540,3.7508319180179e-05
550,3.68383293519374e-05
560,3.61918502878768e-05
570,3.55676660246258e-05
580,3.496464301419e-05
590,3.43817232591431e-05
600,3.38179181226316e-05
610,3.32723027370205e-05
620,3.2744010944794e-05
630,3.22322307134504e-05
640,3.1736199973431e-05
650,3.12552028342463e-05
660,3.07885661392914e-05
670,3.03356563245153e-05
680,2.98958765501468e-05
690,2.9468664078154e-05
700,2.90534878712728e-05
710,2.86498463920275e-05
720,2.82572655825958e-05
730,2.78752970084219e-05
740,2.75035161502844e-05
750,2.71415208311758e-05
760,2.67889297657503e-05
770,2.64453812212468e-05
780,2.61105317801838e-05
790,2.57840551957718e-05
800,2.54656413321081e-05
810,2.5154995181922e-05
820,2.48518359552599e-05
830,2.45558962333153e-05
840,2.42669211819388e-05
850,2.39846678200088e-05
860,2.37089043383036e-05
870,2.34394094647085e-05
880,2.31759718723184e-05
890,2.29183896269439e-05
900,2.26664696710206e-05
910,2.24200273412113e-05
920,2.21788859171203e-05
930,2.19428761988068e-05
940,2.17118361109581e-05
950,2.14856103318273e-05
960,2.12640499451333e-05
970,2.10470121132014e-05
980,2.08343597700356e-05
990,2.06259613326375e-05
1000,2.042169042967e-05
1010,2.02214256458883e-05
1020,2.00250502816177e-05
1030,1.98324521259933e-05
1040,1.96435232432188e-05
1050,1.94581597709113e-05
1060,1.92762617297305e-05
1070,1.90977328436321e-05
1080,1.89224803699503e-05
1090,1.87504149388087e-05
1100,1.85814504011701e-05
1110,1.84155036850539e-05
1120,1.8252494659369e-05
1130,1.80923460049372e-05
1140,1.79349830921976e-05
1150,1.77803338652979e-05
1160,1.76283287320923e-05
1170,1.74789004597268e-05
1180,1.73319840755311e-05
1190,1.71875167728152e-05
1200,1.70454378213569e-05
1210,1.6905688482334e-05
1220,1.67682119273072e-05
1230,1.66329531612352e-05
1240,1.64998589491112e-05
1250,1.63688777461231e-05
1260,1.62399596310849e-05
1270,1.61130562430291e-05
1280,1.59881207207434e-05
1290,1.58651076450399e-05
1300,1.57439729837491e-05
1310,1.56246740391589e-05
1320,1.55071693978526e-05
1330,1.53914188827681e-05
1340,1.52773835074307e-05
1350,1.51650254321574e-05
1360,1.50543079221884e-05
1370,1.49451953076799e-05
1380,1.48376529453755e-05
1390,1.47316471819476e-05
1400,1.46271453188921e-05
1410,1.45241155788781e-05
1420,1.44225270735729e-05
1430,1.4322349772755e-05
1440,1.42235544747213e-05
1450,1.41261127779188e-05
1460,1.40299970537003e-05
1470,1.39351804202453e-05
1480,1.38416367174751e-05
1490,1.37493404829903e-05
1500,1.36582669289908e-05
1510,1.3568391920051e-05
1520,1.34796919518218e-05
1530,1.33921441305132e-05
1540,1.33057261532472e-05
1550,1.32204162890578e-05
1560,1.31361933607045e-05
1570,1.30530367271508e-05
1580,1.29709262666905e-05
1590,1.28898423607273e-05
1600,1.28097658781351e-05
1610,1.27306781602246e-05
1620,1.26525610062365e-05
1630,1.25753966593956e-05
1640,1.24991677934409e-05
1650,1.24238574996651e-05
1660,1.23494492743989e-05
1670,1.22759270069861e-05
1680,1.22032749681004e-05
1690,1.21314777986237e-05
1700,1.20605204986724e-05
1710,1.19903884173081e-05
1720,1.19210672423566e-05
1730,1.1852542990701e-05
1740,1.17848019988846e-05
1750,1.17178309140106e-05
1760,1.16516166849873e-05
1770,1.1586146554032e-05
1780,1.15214080484964e-05
1790,1.14573889729311e-05
1800,1.13940774014245e-05
1810,1.13314616702234e-05
1820,1.12695303705322e-05
1830,1.12082723416089e-05
1840,1.11476766640542e-05
1850,1.10877326533148e-05
1860,1.10284298534213e-05
1870,1.09697580309072e-05
1880,1.09117071688822e-05
1890,1.0854267461393e-05
1900,1.07974293078579e-05
1910,1.07411833077226e-05
1920,1.06855202552979e-05
1930,1.06304311347335e-05
1940,1.05759071151214e-05
1950,1.0521939545803e-05
1960,1.04685199517999e-05
1970,1.04156400293553e-05
1980,1.0363291641637e-05
1990,1.03114668145794e-05
2000,1.02601577328163e-05
2010,1.0209356735762e-05
2020,1.01590563137866e-05
2030,1.01092491045474e-05
2040,1.00599278893565e-05
2050,1.00110855897012e-05
2060,9.96271526389685e-06
