Iters,Variance
0,0
10,0.012904607977829
20,0.0127170187712008
30,0.0105126651445056
40,0.00875453579332648
50,0.00745025316150616
60,0.0064670330313108
70,0.00570585605864187
80,0.00510152854224845
90,0.00461112186057674
100,0.00420568825077079
110,0.00386515877175679
120,0.00357524518433496
130,0.00332552636133885
140,0.00310823626713511
150,0.00291747583638629
160,0.00274868743373749
170,0.0025982961486167
180,0.00246345969523103
190,0.00234189062762222
200,0.00223172771855129
210,0.00213144140662558
220,0.00203976326732326
230,0.00195563269846166
240,0.00187815612344763
250,0.00180657542098722
260,0.00174024324065389
270,0.00167860351704733
280,0.00162117595084528
290,0.00156754354703534
300,0.00151734253108062
310,0.00147025413068414
320,0.00142599783302371
330,0.0013843258177487
340,0.00134501833355946
350,0.0013078798370931
360,0.00127273575153988
370,0.00123942973206533
380,0.00120782134801464
390,0.00117778410968226
400,0.00114920378137389
410,0.00112197693347732
420,0.00109600969497477
430,0.00107121667476914
440,0.00104752002578039
450,0.00102484863025033
460,0.0010031373883411
470,0.000982326595070242
480,0.000962361393052155
490,0.000943191290500543
500,0.000924769735600262
510,0.000907053739700374
520,0.000890003542924505
530,0.000873582316731267
540,0.000857755898748644
550,0.000842492555872318
560,0.000827762772172941
570,0.000813539058638083
580,0.000799795782166883
590,0.000786509011587349
600,0.000773656378748845
610,0.000761216952996992
620,0.000749171127553459
630,0.000737500516498252
640,0.000726187861225761
650,0.000715216945367542
660,0.000704572517304203
670,0.000694240219488965
680,0.000684206523891223
690,0.000674458672954586
700,0.000664984625525988
710,0.000655773007273201
720,0.000646813065164369
730,0.000638094625625625
740,0.000629608056034378
750,0.000621344229241681
760,0.000613294490851386
770,0.000605450629008606
780,0.00059780484647274
790,0.000590349734781124
800,0.000583078250320389
810,0.000575983692141323
820,0.000569059681376959
830,0.000562300142119983
840,0.000555699283653685
850,0.000549251583912962
860,0.000542951774086529
870,0.000536794824264351
880,0.000530775930050265
890,0.00052489050006555
900,0.000519134144273385
910,0.000513502663063231
920,0.000507992037037698
930,0.000502598417449055
940,0.000497318117239832
950,0.000492147602639602
960,0.000487083485282971
970,0.000482122514806401
980,0.000477261571895575
990,0.000472497661745571
1000,0.000467827907911879
1010,0.000463249546520203
1020,0.000458759920812558
1030,0.000454356476010986
1040,0.000450036754468426
1050,0.000445798391097406
1060,0.000441639109055265
1070,0.000437556715663729
1080,0.000433549098558822
1090,0.000429614222045072
1100,0.00042575012365016
1110,0.000421954910862002
1120,0.000418226758037626
1130,0.000414563903477747
1140,0.000410964646650918
1150,0.000407427345560924
1160,0.000403950414251425
1170,0.000400532320434695
1180,0.000397171583240271
1190,0.000393866771077337
1200,0.000390616499601391
1210,0.000387419429780776
1220,0.000384274266058741
1230,0.000381179754602814
1240,0.000378134681638767
1250,0.000375137871863247
1260,0.000372188186932214
1270,0.000369284524019376
1280,0.000366425814442105
1290,0.000363611022348838
1300,0.000360839143470316
1310,0.000358109203922223
1320,0.00035542025906787
1330,0.000352771392426012
1340,0.000350161714631383
1350,0.000347590362437299
1360,0.000345056497766206
