Iters,Variance
0,0
10,0.00198002309273732
20,0.00250867932958737
30,0.0022920083811471
40,0.00200521299448198
50,0.00175658968300129
60,0.00155395255444447
70,0.00138948789655548
80,0.00125469843480624
90,0.00114278878492257
100,0.00104865989572545
110,0.000968526124584875
120,0.000899559902962346
130,0.000839624283658859
140,0.000787082380111008
150,0.000740663257707983
160,0.000699367246759476
170,0.000662398446803587
180,0.000629116029907013
190,0.000598998653096296
200,0.000571618115979255
210,0.000546619619115946
220,0.000523706794108575
230,0.000502630225461175
240,0.000483178557671297
250,0.000465171537804354
260,0.000448454522447033
270,0.000432894103662925
280,0.000418374598064946
290,0.000404795207516349
300,0.000392067706800399
310,0.000380114547992166
320,0.000368867296767892
330,0.000358265334967804
340,0.000348254778127281
350,0.000338787567645414
360,0.000329820705658866
370,0.000321315607175444
380,0.000313237549066554
390,0.000305555199466947
400,0.000298240214241967
410,0.000291266889648383
420,0.000284611862280745
430,0.000278253848970908
440,0.000272173420577352
450,0.000266352804629042
460,0.000260775712624509
470,0.000255427188470116
480,0.000250293475102666
490,0.000245361896803279
500,0.000240620755092695
510,0.000236059236415626
520,0.000231667330086763
530,0.000227435755193314
540,0.000223355895334485
550,0.000219419740235947
560,0.000215619833409358
570,0.00021194922513969
580,0.000208401430178801
590,0.000204970389604708
600,0.000201650436376386
610,0.000198436264172985
620,0.000195322899158236
630,0.000192305674354547
640,0.000189380206350193
650,0.000186542374095191
660,0.000183788299571019
670,0.000181114330143661
680,0.000178517022431673
690,0.000175993127539559
700,0.000173539577523722
710,0.000171153472972631
720,0.000168832071595526
730,0.000166572777725804
740,0.000164373132654162
750,0.000162230805716545
760,0.000160143586068663
770,0.00015810937508648
780,0.000156126179337372
790,0.000154192104073199
800,0.000152305347200161
810,0.00015046419368521
820,0.000148667010363031
830,0.000146912241109994
840,0.000145198402355522
850,0.000143524078903566
860,0.000141887920039464
870,0.000140288635899756
880,0.000138724994084512
890,0.000137195816493277
900,0.000135699976367939
910,0.00013423639552648
920,0.000132804041773945
930,0.00013140192647691
940,0.000130029102290001
950,0.000128684661023238
960,0.000127367731640253
970,0.000126077478377925
980,0.000124813098979199
990,0.000123573823030878
1000,0.000122358910399635
1010,0.000121167649758989
1020,0.000119999357201714
1030,0.000118853374931408
1040,0.000117729070028539
1050,0.000116625833285525
1060,0.000115543078106849
1070,0.000114480239469755
1080,0.000113436772941787
1090,0.000112412153751339
1100,0.000111405875908393
1110,0.000110417451371774
1120,0.000109446409260446
1130,0.000108492295105871
1140,0.000107554670143381
1150,0.000106633110639722
1160,0.000105727207254806
1170,0.000104836564436056
1180,0.000103960799842605
1190,0.000103099543798496
1200,0.000102252438772517
1210,0.000101419138883787
1220,0.000100599309430936
1230,9.97926264441633e-05
1240,9.8998776258671e-05
1250,9.82174551080844e-05
1260,9.74483687371976e-05
1270,9.6691232032605e-05
1280,9.59457686705403e-05
1290,9.52117107805931e-05
1300,9.44887986251647e-05
1310,9.37767802931252e-05
1320,9.30754114070953e-05
1330,9.23844548441933e-05
1340,9.17036804686562e-05
1350,9.10328648764464e-05
1360,9.03717911509783e-05
1370,8.97202486292649e-05
1380,8.90780326782483e-05
1390,8.84449444806416e-05
1400,8.78207908297005e-05
1410,8.72053839327975e-05
1420,8.6598541223063e-05
1430,8.60000851789182e-05
1440,8.54098431510344e-05
1450,8.48276471961727e-05
1460,8.42533339182003e-05
1470,8.36867443149988e-05
1480,8.31277236318661e-05
1490,8.25761212206882e-05
1500,8.20317904044842e-05
1510,8.14945883476242e-05
1520,8.09643759307133e-05
1530,8.04410176306721e-05
1540,7.99243814051373e-05
1550,7.94143385815992e-05
1560,7.89107637505206e-05
1570,7.84135346624551e-05
1580,7.79225321292937e-05
1590,7.74376399290143e-05
1600,7.695874471395e-05
1610,7.64857359224562e-05
1620,7.60185056939098e-05
1630,7.5556948786757e-05
1640,7.51009624993552e-05
1650,7.46504465939949e-05
1660,7.42053032232984e-05
1670,7.37654368596038e-05
1680,7.33307542262966e-05
1690,7.29011642322314e-05
1700,7.24765779079191e-05
1710,7.20569083442162e-05
1720,7.16420706328826e-05
1730,7.1231981809531e-05
1740,7.08265607981365e-05
1750,7.04257283577485e-05
1760,7.00294070307755e-05
1770,6.96375210931658e-05
1780,6.92499965061641e-05
1790,6.88667608696487e-05
1800,6.84877433770712e-05
1810,6.81128747719645e-05
1820,6.77420873055163e-05
1830,6.73753146960441e-05
1840,6.70124920892692e-05
1850,6.66535560202849e-05
1860,6.62984443763659e-05
1870,6.59470963612815e-05
1880,6.55994524606456e-05
1890,6.52554544081011e-05
1900,6.49150451529959e-05
1910,6.45781688287072e-05
1920,6.42447707221951e-05
1930,6.39147972442131e-05
1940,6.35881959008462e-05
1950,6.32649152654447e-05
1960,6.294490495175e-05
1970,6.26281155877115e-05
1980,6.23144987899799e-05
1990,6.20040071396229e-05
2000,6.16965941577315e-05
2010,6.13922142826008e-05
2020,6.10908228471313e-05
2030,6.07923760568532e-05
2040,6.04968309689415e-05
2050,6.02041454714107e-05
2060,5.99142782632682e-05
2070,5.96271888349342e-05
2080,5.93428374495771e-05
2090,5.90611851245991e-05
2100,5.87821936138331e-05
2110,5.8505825390426e-05
2120,5.82320436297891e-05
2130,5.79608121933545e-05
2140,5.76920956126389e-05
2150,5.74258590738125e-05
2160,5.71620684026698e-05
2170,5.69006900499489e-05
2180,5.66416910771773e-05
2190,5.63850391428248e-05
2200,5.61307024887485e-05
2210,5.58786499273462e-05
2220,5.56288508284882e-05
2230,5.53812751072493e-05
2240,5.51358932119949e-05
2250,5.48926761123037e-05
2260,5.4651595287717e-05
2270,5.44126227167887e-05
2280,5.41757308656338e-05
2290,5.394089267803e-05
2300,5.37080815646192e-05
2310,5.3477271393192e-05
2320,5.32484364786966e-05
2330,5.30215515738689e-05
2340,5.27965918598516e-05
2350,5.25735329371448e-05
2360,5.23523508168529e-05
2370,5.21330219120233e-05
2380,5.19155230292972e-05
2390,5.16998313606929e-05
2400,5.14859244757222e-05
2410,5.12737803134846e-05
2420,5.10633771752037e-05
2430,5.08546937167478e-05
2440,5.06477089415053e-05
2450,5.04424021932196e-05
2460,5.02387531492073e-05
2470,5.00367418136112e-05
2480,4.98363485109473e-05
2490,4.96375538795245e-05
2500,4.94403388654144e-05
2510,4.92446847161997e-05
2520,4.90505729752663e-05
2530,4.88579854756688e-05
2540,4.86669043347178e-05
2550,4.84773119483451e-05
2560,4.82891909857037e-05
2570,4.81025243839587e-05
2580,4.79172953429936e-05
2590,4.77334873205311e-05
2600,4.75510840270974e-05
2610,4.7370069421111e-05
2620,4.71904277045289e-05
2630,4.70121433179022e-05
2640,4.68352009359765e-05
2650,4.66595854634247e-05
2660,4.64852820304588e-05
2670,4.63122759885822e-05
2680,4.61405529065564e-05
2690,4.59700985664019e-05
2700,4.58008989594502e-05
2710,4.56329402825333e-05
2720,4.54662089340891e-05
2730,4.53006915107355e-05
2740,4.51363748034517e-05
2750,4.49732457942137e-05
2760,4.48112916525093e-05
2770,4.46504997318993e-05
2780,4.44908575669033e-05
2790,4.43323528695834e-05
2800,4.41749735264685e-05
2810,4.40187075955379e-05
2820,4.38635433031039e-05
2830,4.37094690408881e-05
2840,4.35564733631582e-05
2850,4.34045449838359e-05
2860,4.32536727737897e-05
2870,4.31038457580131e-05
2880,4.29550531131241e-05
2890,4.28072841645949e-05
2900,4.26605283842574e-05
2910,4.25147753879727e-05
2920,4.23700149326634e-05
2930,4.22262369147114e-05
2940,4.2083431366892e-05
2950,4.19415884564447e-05
2960,4.1800698482744e-05
2970,4.16607518748761e-05
2980,4.15217391899786e-05
2990,4.1383651110573e-05
3000,4.12464784427685e-05
3010,4.11102121141492e-05
3020,4.09748431718143e-05
3030,4.08403627804123e-05
3040,4.07067622201235e-05
3050,4.05740328848577e-05
3060,4.04421662805019e-05
3070,4.03111540229251e-05
3080,4.01809878362168e-05
3090,4.00516595511602e-05
3100,3.9923161103259e-05
3110,3.97954845311534e-05
