Iters,Variance
0,0
40,0.00130786944680643
80,0.00131561563638793
120,0.00132025644407944
160,0.00132480560443063
200,0.00132953694366792
240,0.00133425785038844
280,0.00133886633600271
320,0.00134303815984179
360,0.00134747895634633
400,0.00135184089462056
440,0.00135671422768965
480,0.00136135196183838
520,0.00136568992336676
560,0.00136997224000148
600,0.00137390005080752
640,0.00137802026433358
680,0.00138254695060443
720,0.0013877214365471
760,0.00139308264837333
800,0.00139831776838966
840,0.00140311883562658
880,0.00140750422140461
920,0.00141140729466693
960,0.00141512042684629
1000,0.00141931252867072
1040,0.00142345926106793
1080,0.00142780064992936
1120,0.00143219938798878
1160,0.00143653196952338
1200,0.00144068535721666
1240,0.00144441242328535
1280,0.00144820938405033
1320,0.00145243257201486
1360,0.00145646265901048
1400,0.00146043062578589
1440,0.00146413452266854
1480,0.00146804375785313
1520,0.00147198660273433
1560,0.00147578763192175
1600,0.00147963845370744
1640,0.00148348080508257
1680,0.00148762240402092
1720,0.00149165505198135
1760,0.00149579104626416
1800,0.00149969263876519
1840,0.00150352424305473
1880,0.00150732814781364
1920,0.00151103379403811
1960,0.00151467662303506
2000,0.00151824333175635
2040,0.00152177212262939
2080,0.00152589719657792
2120,0.00153025171193187
2160,0.00153458359711666
2200,0.00153874671042073
2240,0.00154327887993808
2280,0.00154800485945835
2320,0.00155264361677174
2360,0.00155736129584429
2400,0.00156191909961589
2440,0.00156622487800346
2480,0.00157027841361695
2520,0.00157438290856877
2560,0.00157834662440756
2600,0.00158209633092157
2640,0.00158594383515584
2680,0.00158984171268067
2720,0.00159376672938387
2760,0.00159781277914184
2800,0.00160205176644661
2840,0.00160645981249852
2880,0.00161073263294776
2920,0.00161481552035981
2960,0.00161882015743776
3000,0.00162295620295686
3040,0.0016272391133324
3080,0.00163157481051725
3120,0.00163614330861694
3160,0.00164051846539993
3200,0.00164489297115952
3240,0.00164901325791386
3280,0.00165311219979045
3320,0.00165732226054254
3360,0.001661768494028
3400,0.00166650188882412
3440,0.00167112724031268
3480,0.00167553876779818
3520,0.00168000318721615
3560,0.00168439760402645
3600,0.00168874599499882
3640,0.00169299687375417
3680,0.00169718448764666
3720,0.00170154478695649
3760,0.00170605460703105
3800,0.00171060718674442
3840,0.00171496952741009
3880,0.00171906691031202
3920,0.0017230974361014
3960,0.00172693428117581
4000,0.00173072422578658
4040,0.00173459618192042
4080,0.00173843474443589
4120,0.00174214911545494
4160,0.0017458839033443
4200,0.00174968155997966
4240,0.00175344590643685
4280,0.00175713754138798
4320,0.00176082194848394
4360,0.00176452556190265
4400,0.00176835856474431
4440,0.00177211749929263
4480,0.00177574425732699
4520,0.00177936992210806
4560,0.00178314943843873
4600,0.00178723286867565
4640,0.0017913756813341
4680,0.00179543030761728
4720,0.00179961427858509
4760,0.00180371033044724
4800,0.00180801055800693
4840,0.0018125608343812
4880,0.00181703976636867
4920,0.00182134059378401
