Time,CorrFn
0,0.332730050114948
1,0.0607701573607014
2,0.0378658838780752
3,0.025166764254189
4,0.017281877522254
5,0.0120971102192456
6,0.00857012775086013
7,0.00611830723783027
8,0.00438907020499699
9,0.003157299073928
10,0.00227377610864765
11,0.00163692504845589
12,0.00117626512024572
13,0.000842210937640309
14,0.000599525994141663
15,0.000422987154877613
16,0.000294442982593912
17,0.000200780446175034
18,0.000132499622134042
19,8.27039817934825e-05
20,4.63794275860227e-05
21,1.98764826442876e-05
22,5.36776346625224e-07
23,-1.35772450270884e-05
24,-2.38783690369032e-05
25,-3.13970646623019e-05
26,-3.68851131510658e-05
27,-4.08910692267887e-05
28,-4.38152470174001e-05
29,-4.59498061428296e-05
30,-4.75079859940222e-05
31,-4.86454315420634e-05
32,-4.94757530740062e-05
33,-5.00818804821262e-05
34,-5.05243495945237e-05
35,-5.0847349970675e-05
36,-5.10831391390301e-05
37,-5.1255264642421e-05
38,-5.1380915945749e-05
39,-5.14726412297701e-05
40,-5.15396005978937e-05
41,-5.15884808890832e-05
42,-5.1624163476317e-05
43,-5.1650211751497e-05
44,-5.16692269851839e-05
45,-5.16831081019413e-05
46,-5.16932413151312e-05
47,-5.17006385596709e-05
48,-5.17060385476048e-05
49,-5.17099805384873e-05
50,-5.17128581916667e-05
51,-5.17149588784e-05
52,-5.17164923796684e-05
53,-5.17176118355695e-05
54,-5.17184290383639e-05
55,-5.17190255963968e-05
56,-5.1719461083757e-05
57,-5.17197789895279e-05
58,-5.17200110607397e-05
59,-5.17201804727237e-05
60,-5.17203041434717e-05
61,-5.17203944231175e-05
62,-5.1720460327259e-05
63,-5.17205084372822e-05
64,-5.1720543557599e-05
65,-5.17205691954304e-05
66,-5.17205879110472e-05
67,-5.17206015734476e-05
68,-5.17206115469998e-05
69,-5.17206188276929e-05
70,-5.17206241425989e-05
71,-5.17206280224802e-05
72,-5.17206308547935e-05
73,-5.17206329223823e-05
74,-5.17206344317222e-05
75,-5.17206355335403e-05
76,-5.17206363378674e-05
77,-5.17206369250262e-05
78,-5.17206373536523e-05
79,-5.17206376665492e-05
80,-5.1720637894964e-05
81,-5.17206380617068e-05
82,-5.1720638183429e-05
83,-5.17206382722862e-05
84,-5.1720638337152e-05
85,-5.1720638384504e-05
86,-5.1720638419071e-05
87,-5.17206384443049e-05
88,-5.17206384627256e-05
89,-5.17206384761727e-05
90,-5.17206384859891e-05
91,-5.17206384931552e-05
92,-5.17206384983863e-05
93,-5.17206385022051e-05
94,-5.17206385049927e-05
95,-5.17206385070277e-05
96,-5.17206385085133e-05
97,-5.17206385095977e-05
98,-5.17206385103894e-05
99,-5.17206385109674e-05
100,-5.17206385113892e-05
101,-5.17206385116972e-05
102,-5.1720638511922e-05
103,-5.17206385120861e-05
104,-5.1720638512206e-05
105,-5.17206385122934e-05
106,-5.17206385123572e-05
107,-5.17206385124038e-05
108,-5.17206385124378e-05
109,-5.17206385124627e-05
110,-5.17206385124809e-05
111,-5.1720638512494e-05
112,-5.17206385125037e-05
113,-5.17206385125107e-05
114,-5.1720638512516e-05
115,-5.17206385125197e-05
116,-5.17206385125224e-05
117,-5.17206385125244e-05
118,-5.17206385125259e-05
119,-5.17206385125269e-05
120,-5.17206385125277e-05
121,-5.17206385125282e-05
122,-5.17206385125287e-05
123,-5.1720638512529e-05
124,-5.17206385125293e-05
125,-5.17206385125294e-05
126,-5.17206385125296e-05
127,-5.17206385125296e-05
128,-5.17206385125297e-05
129,-5.17206385125297e-05
130,-5.17206385125298e-05
131,-5.17206385125298e-05
132,-5.17206385125298e-05
