Time,CorrFn
0,0.109384234884386
1,0.0240552172071805
2,0.00883484484260067
3,0.00141587802590076
4,0.00102636615909937
5,-0.00120282596929212
6,0.000203629376592766
7,-0.00142729928532182
8,0.000232299598730349
9,-0.00141028961780179
10,0.000277543776857484
11,-0.00138066903158475
12,0.000329582899095556
13,-0.00134468662939937
14,0.000383389082904149
15,-0.00130586234464929
16,0.000436083224152781
17,-0.00126638258202414
18,0.000485977653140956
19,-0.00122767838024841
20,0.000532136229551918
21,-0.00119070946601228
22,0.000574134880291833
23,-0.0011561193689504
24,0.000611906801914515
25,-0.00112432328428066
26,0.000645624228839855
27,-0.00109555774754651
28,0.000675599098718699
29,-0.00106990974527727
30,0.000702200542228293
31,-0.00104733691010177
32,0.000725793051608322
33,-0.00102768622074556
34,0.000746699076978191
35,-0.0010107162106133
36,0.000765186648108808
37,-0.000996126007615057
38,0.000781477411529331
39,-0.000983590936493255
40,0.00079576504266173
41,-0.00097279885002763
42,0.000808232075923433
43,-0.00096347779221027
44,0.000819056650569295
45,-0.000955407347074905
46,0.000828407507808177
47,-0.000948412000701636
48,0.000836432178226281
49,-0.000942341768476142
50,0.000843246796321631
51,-0.000937050686882022
52,0.000848935104168432
53,-0.000932384962836909
54,0.000853559709173049
55,-0.00092818752685259
56,0.000857183188279174
57,-0.00092431678537742
58,0.000859892595800898
59,-0.000920670573293534
60,0.000861818671147675
61,-0.000917204948833139
62,0.000863140865779826
63,-0.000913939899664051
64,0.000864073031104186
65,-0.000910947983517004
66,0.000864832233337367
67,-0.000908327079020457
68,0.000865600783090201
69,-0.000906164540178565
70,0.000866494818707656
71,-0.000904504962782702
72,0.000867550381385193
73,-0.000903333870983576
74,0.000868731362168442
75,-0.000902583034410171
76,0.000869955615072583
77,-0.00090215280514728
78,0.000871128938978108
79,-0.000901939457337003
80,0.000872174426892967
81,-0.000901855784021299
82,0.000873048245723167
83,-0.000901839770829867
84,0.000873740358404732
85,-0.000901853277479133
86,0.000874265326665486
87,-0.000901875866738361
88,0.000874650389660911
89,-0.000901898143302888
90,0.000874925835363222
91,-0.000901916688040154
92,0.000875119304922086
93,-0.000901930900220078
94,0.000875253440991751
95,-0.000901941291980707
96,0.000875345597500749
97,-0.000901948675408047
98,0.000875408514947392
99,-0.000901953826770466
100,0.000875451284925738
101,-0.000901957378650913
102,0.000875480273466712
103,-0.000901959808744821
104,0.000875499881930458
105,-0.000901961462808843
106,0.000875513127517934
107,-0.000901962584804981
108,0.000875522066749267
109,-0.000901963344140173
110,0.000875528095951336
111,-0.000901963857246398
112,0.000875532160738214
113,-0.000901964203609946
114,0.000875534900376109
115,-0.000901964437254328
116,0.000875536746521613
117,-0.00090196459478879
118,0.000875537990414555
119,-0.000901964700972824
120,0.000875538828450322
121,-0.000901964772529621
122,0.000875539393019064
123,-0.00090196482074445
124,0.000875539773343349
125,-0.000901964853228386
126,0.000875540029543758
127,-0.000901964875112494
128,0.00087554020212671
129,-0.00090196488985495
130,0.000875540318381446
131,-0.000901964899786074
132,0.000875540396691949
133,-0.000901964906475948
134,0.000875540449442498
135,-0.000901964910982368
136,0.000875540484975527
137,-0.000901964914017959
138,0.0008755405089107
139,-0.000901964916062742
140,0.000875540525033502
141,-0.000901964917440126
142,0.000875540535893832
143,-0.00090196491836794
144,0.000875540543209363
145,-0.000901964918992918
146,0.000875540548137113
